"","21444515","21444506","21444517","21444504","21444511","21444503","21444513","21444501","21444510","21444508"
"player","0.0","0.0","0.0","0.0","0.0","0.626866685948927","0.0","0.0","0.0","0.0"
"Load","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.626866685948927","0.0"
"goof","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.626866685948927","0.0"
"good","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.253733371897854","0.0","0.0"
"yeeuupp","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.626866685948927","0.0"
"TWITICAM","0.0","0.0","0.0","0.0","0.0","0.626866685948927","0.0","0.0","0.0","0.0"
"earli","0.0","0.7522400231387125","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"everybodi","0.0","0.0","0.0","1.253733371897854","0.0","0.0","0.0","0.0","0.0","0.0"
"who","1.0226843117112057","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Gun","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.626866685948927","0.0"
"after","0.0","0.0","1.253733371897854","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"stewart","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.626866685948927","0.0"
"woke","0.0","0.0","0.0","0.0","0.7522400231387125","0.0","0.0","0.0","0.0","0.0"
"Micah","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.626866685948927","0.0"
"follow","0.0","0.7522400231387125","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"be","0.35862703387657696","0.4303524406518924","0.0","0.7172540677531539","0.4303524406518924","0.0","0.0","0.7172540677531539","0.0","0.0"
"CarMD","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.626866685948927","0.0"
"@blackfriday_fm","0.0","0.7522400231387125","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"What's","0.626866685948927","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"get","0.0","0.0","0.0","1.5832705030491143","0.47498115091473436","0.0","0.0","0.0","0.0","0.7916352515245572"
"ani","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0226843117112057","0.5113421558556028","0.0"
"whose","0.0","0.0","0.0","0.0","0.0","0.626866685948927","0.0","0.0","0.0","0.0"
"so","0.0","0.0","0.0","0.0","0.6136105870267234","0.5113421558556028","0.0","0.0","0.0","0.0"
"watch","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.626866685948927","0.0"
"luck","0.0","0.0","0.0","1.253733371897854","0.0","0.0","0.0","0.0","0.0","0.0"
"#indiegogo","0.626866685948927","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Spread","0.626866685948927","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"and","0.0","0.6136105870267234","0.0","0.0","0.0","0.0","0.0","1.0226843117112057","0.0","0.0"
"that","0.0","0.0","0.0","0.0","0.0","0.5113421558556028","1.0226843117112057","0.0","0.0","0.0"
"harri","0.0","0.0","0.0","1.253733371897854","0.0","0.0","0.0","0.0","0.0","0.0"
"finish","0.5113421558556028","0.0","0.0","1.0226843117112057","0.0","0.0","0.0","0.0","0.0","0.0"
"golfer","0.0","0.0","0.0","0.0","0.0","0.626866685948927","0.0","0.0","0.0","0.0"
"near","0.0","0.7522400231387125","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"http://tl.gd/6dhsvn","0.0","0.0","0.0","0.0","0.7522400231387125","0.0","0.0","0.0","0.0","0.0"
"saver","0.0","0.0","0.0","0.0","0.7522400231387125","0.0","0.0","0.0","0.0","0.0"
"day","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.253733371897854"
"i'm","0.5113421558556028","0.0","0.0","0.0","0.6136105870267234","0.0","0.0","0.0","0.0","0.0"
"make","0.626866685948927","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"got","0.0","0.0","0.0","0.8875292756751509","0.5325175654050905","0.44376463783757547","0.0","0.0","0.0","0.0"
"thing","0.0","0.0","0.0","0.0","0.7522400231387125","0.0","0.0","0.0","0.0","0.0"
"room","0.626866685948927","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"HMMM","0.0","0.7522400231387125","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"famous","0.0","0.7522400231387125","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"African","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.626866685948927","0.0"
"Start","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.626866685948927","0.0"
"nap","0.0","0.0","0.0","0.0","0.7522400231387125","0.0","0.0","0.0","0.0","0.0"
"qonna","0.0","0.7522400231387125","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"nite","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.626866685948927","0.0"
"some1","0.0","0.0","0.0","1.253733371897854","0.0","0.0","0.0","0.0","0.0","0.0"
"about","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.253733371897854"
"well","0.0","0.0","1.0226843117112057","0.0","0.0","0.0","0.0","0.0","0.0","1.0226843117112057"
"through","0.0","0.7522400231387125","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"we’r","0.0","0.7522400231387125","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
